date,pageId,userId
1735863206,1739,759
1735863216,2737,561
1735863222,9884,916
1735863227,6792,870
1735863229,6243,895
1735863239,6490,301
1735863248,1822,37
1735863252,2166,549
1735863252,5266,86
1735863252,9480,799
1735863254,9180,773
1735863257,8404,503
1735863263,9735,53
1735863272,4764,826
1735863281,9991,288
1735863284,448,169
1735863290,730,482
1735863291,5406,250
1735863299,9317,36
1735863304,9939,316
1735863314,4456,326
1735863324,6595,835
1735863329,5618,343
1735863340,4125,217
1735863345,4335,335
1735863348,3737,542
1735863349,6262,731
1735863357,3863,162
1735863365,3368,990
1735863374,9774,239
1735863382,125,845
1735863384,1701,473
1735863394,3356,144
1735863395,2022,139
1735863395,4599,123
1735863401,6959,211
1735863413,8398,817
1735863418,2320,510
1735863430,4462,691
1735863436,5885,510
1735863447,7562,821
1735863449,6662,876
1735863461,9891,407
1735863469,4362,332
1735863470,9296,832
1735863482,4035,762
1735863485,6010,794
1735863491,6902,433
1735863498,4014,487
1735863509,2703,63
1735863512,8772,162
1735863516,5464,992
1735863523,6270,443
1735863526,5901,58
1735863527,5762,8
1735863532,3045,750
1735863535,886,996
1735863545,2340,211
1735863551,369,873
1735863551,2631,846
1735863556,8947,427
1735863562,7406,441
1735863562,4217,947
1735863570,1050,422
1735863576,1044,216
1735863581,818,688
1735863586,5965,345
1735863598,7938,691
1735863607,9616,144
1735863610,8286,554
1735863619,6585,589
1735863623,8539,991
1735863632,360,336
1735863641,249,961
1735863648,1703,371
1735863650,3218,499
1735863662,4890,301
1735863662,6565,688
1735863671,9050,478
1735863671,8957,428
1735863674,3298,261
1735863676,3150,602
1735863685,5376,678
1735863687,4780,744
1735863695,2083,309
1735863697,1840,282
1735863697,8498,994
1735863699,7643,0
1735863710,2542,407
1735863710,1860,449
1735863722,6437,152
1735863728,7722,528
1735863735,2225,139
1735863747,3516,982
1735863759,403,905
1735863768,7602,22
1735863780,3452,873
1735863782,7989,729
1735863787,4564,180
1735863787,7972,52
1735863796,8963,300
1735863796,5614,900
1735863803,6256,471
1735863803,3886,809
1735863811,2583,76
1735863815,6902,802
1735863821,3286,762
1735863824,5598,817
1735863826,9207,38
1735863830,9423,626
1735863840,2078,652
1735863846,4166,514
1735863851,1407,688
1735863853,5790,599
1735863861,1321,778
1735863872,8021,621
1735863882,4224,848
1735863894,4734,90
1735863898,4689,182
1735863906,5352,690
1735863917,4386,832
1735863926,9862,473
1735863935,6546,252
1735863942,2076,182
1735863944,4888,154
1735863950,2544,787
1735863955,347,0
1735863958,6392,616
1735863963,8201,211
1735863966,2065,981
1735863972,6047,463
1735863979,9202,906
1735863991,9539,384
1735863993,8712,918
1735863997,5066,271
1735863999,853,958
1735864008,4566,218
1735864017,1767,69
1735864028,697,19
1735864030,4653,536
1735864040,8336,809
1735864051,713,755
1735864056,7155,636
1735864058,8862,990
1735864063,5658,521
1735864066,6296,846
1735864075,1249,294
1735864080,5585,990
1735864088,240,957
1735864098,1339,187
1735864100,4286,30
1735864101,1398,570
1735864108,9137,893
1735864113,2108,599
1735864121,5290,216
1735864130,9356,765
1735864134,582,136
1735864140,7277,292
1735864149,5493,294
1735864158,1295,63
1735864159,2924,887
1735864162,4420,624
1735864163,1203,957
1735864170,6995,150
1735864176,8112,574
1735864181,8439,169
1735864187,6906,459
1735864187,9776,8
1735864188,8606,536
1735864199,1307,543
1735864211,8878,161
1735864216,7723,228
1735864225,704,990
1735864233,1519,54
1735864234,4425,22
1735864234,3307,349
1735864237,2183,130
1735864238,7682,355
1735864243,9165,183
1735864255,6130,211
1735864255,2023,136
1735864257,4508,784
1735864269,6107,765
1735864272,4537,244
1735864277,4186,666
1735864278,3589,938
1735864285,9362,465
1735864287,7386,55
1735864298,8679,871
1735864307,3093,875
1735864310,6914,524
1735864316,1319,760
1735864317,4711,579
1735864320,8592,7
1735864325,8409,87
1735864327,6919,718
1735864335,4576,123
1735864335,7780,768
1735864335,2477,94
1735864340,4379,991
1735864346,858,599
1735864351,3219,580
1735864357,6349,817
1735864358,356,914
1735864362,8579,755
1735864368,9202,572
1735864376,7701,379
1735864385,2330,7
1735864396,4537,56
1735864404,1771,901
1735864414,7131,590
1735864424,8410,520
1735864427,7651,537
1735864428,8095,309
1735864440,4173,862
1735864441,8258,219
1735864447,2771,0
1735864451,9282,876
1735864452,7987,582
1735864457,8555,848
1735864468,938,518
1735864471,9595,144
1735864479,1423,508
1735864489,4107,951
1735864495,216,485
1735864499,4728,875
1735864509,7001,7
1735864517,8477,554
1735864526,3833,768
1735864527,3120,762
1735864537,3293,833
1735864537,8915,127
1735864537,1269,832
1735864539,6731,802
1735864539,5235,487
1735864547,7817,329
1735864551,1230,390
1735864560,7936,117
1735864565,4438,698
1735864577,2965,528
1735864582,8227,233
1735864589,2284,562
1735864597,9466,590
1735864605,8543,110
1735864607,6096,729
1735864609,5738,188
1735864617,2392,551
1735864622,9066,732
1735864622,5969,638
1735864634,5749,570
1735864644,5695,804
1735864650,2528,208
1735864651,9822,117
1735864662,6515,211
1735864668,6676,738
1735864677,865,94
1735864680,8688,805
1735864682,4020,441
1735864683,7577,935
1735864694,8779,442
1735864703,695,294
1735864703,2763,130
1735864712,6741,959
1735864723,5314,52
1735864734,2171,22
1735864745,7833,407
1735864750,6631,453
1735864757,2060,165
1735864767,5623,924
1735864771,113,817
1735864777,943,185
1735864788,2315,185
1735864790,8800,429
1735864800,6397,252
1735864802,6491,26
1735864803,1853,336
1735864813,3828,438
1735864817,7097,961
1735864825,9050,751
1735864831,1986,136
1735864840,1928,51
1735864842,2160,123
1735864845,5095,250
1735864846,2139,570
1735864856,4484,745
1735864859,4073,210
1735864859,7461,956
1735864859,9558,487
1735864859,8735,559
1735864869,1472,647
1735864877,8350,927
1735864880,9817,923
1735864890,9505,397
1735864890,4064,125
1735864894,8201,977
1735864902,4295,384
1735864911,7682,990
1735864920,4695,769
1735864923,1441,69
1735864923,902,961
1735864929,8923,139
1735864930,7334,52
1735864931,8366,482
1735864937,721,648
1735864943,2240,338
1735864947,9832,219
1735864948,4296,823
1735864958,3231,610
1735864966,9798,654
1735864978,6314,46
1735864978,16,304
1735864979,966,648
1735864990,2763,151
1735864990,515,794
1735864990,8895,219
1735864990,7668,990
1735864995,7721,165
1735864996,5257,799
1735865003,5313,655
1735865014,6422,765
1735865020,2169,977
1735865028,808,628
1735865037,8300,550
1735865046,2732,610
1735865058,6194,53
1735865062,6296,397
1735865074,4822,518
1735865080,3723,621
1735865088,4996,481
1735865090,9538,449
1735865090,7318,497
1735865100,5080,98
1735865112,4808,169
1735865124,8277,624
1735865131,6365,705
1735865143,3319,446
1735865143,1128,871
1735865145,9301,723
1735865145,7697,753
1735865154,931,239
1735865159,8420,547
1735865164,3507,877
1735865176,2166,319
1735865185,5299,115
1735865192,903,209
1735865203,5699,231
1735865204,9893,503
1735865204,911,925
1735865214,4899,918
1735865220,7250,842
1735865231,2739,184
1735865242,4371,470
1735865250,442,182
1735865257,7620,949
1735865257,7439,508
1735865257,5430,472
1735865261,5618,574
1735865264,6610,209
1735865273,4879,781
1735865282,1772,817
1735865284,4170,780
1735865291,132,80
1735865295,1032,334
1735865301,6044,355
1735865310,3315,397
1735865311,3435,554
1735865322,3082,123
1735865328,2017,940
1735865339,9008,413
1735865351,225,959
1735865356,6777,262
1735865356,3433,332
1735865367,9028,592
1735865368,226,720
1735865375,3105,301
1735865386,7930,524
1735865387,4700,806
1735865390,3179,655
1735865391,4431,144
1735865392,9954,816
1735865399,4435,655
1735865411,5251,621
1735865422,6512,47
1735865422,3674,823
1735865434,3419,55
1735865442,7566,0
1735865445,6914,290
1735865453,7566,519
1735865465,2810,110
1735865472,1326,647
1735865475,9933,817
1735865481,163,777
1735865484,7936,384
1735865493,6441,621
1735865495,5799,29
1735865498,442,136
1735865508,7503,439
1735865514,1120,349
1735865522,5526,654
1735865532,4465,778
1735865532,3258,219
1735865536,4971,580
1735865544,4412,578
1735865556,5109,44
1735865557,7698,497
1735865567,1000,809
1735865572,2052,566
1735865584,5393,705
1735865596,9839,710
1735865605,4094,912
1735865612,3659,929
1735865615,9056,446
1735865621,4631,595
1735865629,3574,185
1735865632,3407,641
1735865640,7125,665
1735865649,5448,940
1735865651,4011,846
1735865659,3368,803
1735865662,610,805
1735865669,9885,110
1735865680,7803,68
1735865683,1057,958
1735865689,6649,544
1735865697,3065,899
1735865707,5359,590
1735865709,1780,877
1735865718,4629,542
1735865720,2192,318
1735865727,8824,659
1735865736,1256,638
1735865740,4497,846
1735865750,1761,390
1735865757,3665,682
1735865769,416,594
1735865773,760,876
1735865776,9283,790
1735865778,4845,773
1735865784,6083,780
1735865786,1495,435
1735865786,700,988
1735865793,902,497
1735865804,3919,97
1735865808,2185,701
1735865812,8828,185
1735865821,7951,592
1735865828,416,182
1735865836,8773,371
1735865840,4784,169
1735865845,7086,851
1735865847,5799,747
1735865849,4076,595
1735865849,5518,216
1735865856,6769,53
1735865866,7308,89
1735865876,3156,723
1735865884,8910,695
1735865889,3641,532
1735865893,2924,773
1735865905,3293,269
1735865905,4116,875
1735865906,527,906
1735865914,8111,115
1735865914,9093,589
1735865923,2823,887
1735865927,5022,525
1735865937,3652,578
1735865949,349,439
1735865956,1664,782
1735865967,7300,75
1735865971,4357,573
1735865971,9990,211
1735865983,6137,201
1735865987,2509,901
1735865997,8333,227
