date,pageId,userId
1735778154,3529,992
1735778154,7127,168
1735778164,9538,910
1735778164,1857,648
1735778167,3289,805
1735778173,1340,479
1735778180,2514,307
1735778185,5818,650
1735778197,4646,453
1735778205,5937,820
1735778208,4590,374
1735778208,7584,362
1735778215,9544,306
1735778222,6709,545
1735778223,953,156
1735778226,8841,582
1735778233,9243,264
1735778237,457,728
1735778248,252,642
1735778260,1215,672
1735778270,9962,641
1735778277,720,945
1735778283,3631,700
1735778283,6170,167
1735778287,7556,477
1735778290,2902,529
1735778293,7775,173
1735778296,5256,905
1735778304,5806,313
1735778315,3569,553
1735778322,5503,224
1735778323,2320,837
1735778333,2638,992
1735778335,7465,661
1735778344,1100,737
1735778356,9924,499
1735778366,6673,672
1735778370,3617,82
1735778378,1572,391
1735778382,8028,430
1735778390,9398,374
1735778399,7171,685
1735778399,5229,516
1735778404,9093,746
1735778413,6139,36
1735778419,2146,461
1735778424,3928,118
1735778428,3471,565
1735778440,7716,303
1735778446,8015,258
1735778451,699,111
1735778454,6701,550
1735778459,3110,914
1735778461,3222,954
1735778467,5093,41
1735778467,2726,508
1735778471,9266,52
1735778480,3633,956
1735778485,9110,815
1735778486,8572,550
1735778498,1084,331
1735778505,477,921
1735778505,1573,677
1735778507,9809,95
1735778516,5321,239
1735778523,5714,861
1735778530,9327,807
1735778540,3268,362
1735778550,4235,220
1735778554,5350,85
1735778560,3689,483
1735778565,6227,111
1735778566,9301,547
1735778569,2054,266
1735778578,57,107
1735778586,7672,338
1735778596,2012,273
1735778604,5079,948
1735778608,6676,413
1735778613,8945,661
1735778617,8898,617
1735778627,559,661
1735778636,1712,838
1735778637,1831,551
1735778642,4427,559
1735778648,7247,413
1735778650,4523,154
1735778654,8774,593
1735778666,7003,584
1735778675,7925,808
1735778687,6656,134
1735778691,4840,352
1735778694,9490,338
1735778697,533,545
1735778700,6663,413
1735778711,3601,346
1735778717,2604,861
1735778722,9823,385
1735778734,5938,303
1735778741,7054,411
1735778741,4474,419
1735778752,4178,564
1735778763,8301,55
1735778767,1166,516
1735778769,8223,650
1735778779,4844,253
1735778785,1743,272
1735778789,7773,963
1735778789,2868,127
1735778793,4398,739
1735778802,8766,269
1735778810,382,362
1735778814,299,910
1735778825,7538,861
1735778836,2646,9
1735778840,156,834
1735778841,683,285
1735778847,9681,542
1735778856,2549,505
1735778858,660,617
1735778862,6175,324
1735778874,4654,211
1735778883,2296,299
1735778894,6086,821
1735778904,3631,309
1735778915,4295,249
1735778915,1750,126
1735778915,3025,95
1735778924,2365,332
1735778932,6305,535
1735778944,4413,346
1735778955,591,911
1735778960,778,285
1735778971,5726,966
1735778972,7545,80
1735778976,1048,445
1735778986,6978,943
1735778995,7837,567
1735779003,4547,765
1735779013,7534,159
1735779018,2054,564
1735779023,2178,879
1735779024,4581,761
1735779025,3284,546
1735779032,3156,384
1735779043,990,313
1735779054,9286,768
1735779061,9738,2
1735779071,8086,560
1735779075,3222,809
1735779081,6104,836
1735779083,4675,642
1735779086,2303,799
1735779089,928,269
1735779089,6065,821
1735779100,4104,373
1735779101,9033,648
1735779106,593,847
1735779108,4871,292
1735779116,6170,854
1735779127,7525,662
1735779138,8638,573
1735779147,1008,144
1735779157,4696,567
1735779168,5275,455
1735779175,5189,874
1735779185,8067,292
1735779186,4827,352
1735779187,7142,674
1735779188,8403,328
1735779193,3506,501
1735779205,8872,261
1735779211,8818,793
1735779217,4483,536
1735779225,6360,139
1735779232,1038,809
1735779239,7057,247
1735779240,1238,951
1735779252,5716,868
1735779256,7925,55
1735779262,6187,770
1735779268,9858,236
1735779271,5560,444
1735779282,6378,128
1735779283,710,591
1735779284,5086,25
1735779290,8114,704
1735779295,5163,72
1735779304,6055,246
1735779306,8749,607
1735779314,4152,128
1735779314,8943,151
1735779324,4635,553
1735779335,6554,897
1735779335,2801,728
1735779347,8573,372
1735779355,8175,899
1735779358,8962,102
1735779363,2726,550
1735779374,1474,610
1735779382,5537,410
1735779383,4944,623
1735779390,4864,672
1735779399,1002,704
1735779401,1181,468
1735779407,6979,815
1735779410,1464,914
1735779419,1288,761
1735779427,8427,718
1735779428,8132,111
1735779429,8077,333
1735779430,4174,604
1735779442,1145,578
1735779448,5346,673
1735779454,1829,596
1735779455,5966,910
1735779464,4581,388
1735779472,1821,672
1735779474,6496,816
1735779475,4429,17
1735779478,1687,626
1735779478,7262,753
1735779488,9641,199
1735779488,8119,287
1735779499,9248,630
1735779511,9415,910
1735779513,4406,316
1735779513,3954,490
1735779517,6512,41
1735779524,5139,293
1735779528,4347,845
1735779538,392,685
1735779539,66,407
1735779543,1000,181
1735779544,1277,471
1735779553,9965,528
1735779561,6298,609
1735779571,7578,14
1735779582,7532,840
1735779583,3182,430
1735779587,1006,95
1735779587,2207,156
1735779595,6546,181
1735779597,1555,647
