date,pageId,userId
1735949499,252,258
1735949510,477,580
1735949512,9481,820
1735949516,8632,237
1735949524,2657,655
1735949529,9631,385
1735949534,5182,978
1735949543,9836,261
1735949553,4385,536
1735949560,964,820
1735949571,1880,875
1735949580,3135,325
1735949584,5979,819
1735949595,8634,831
1735949606,1463,195
1735949606,6866,479
1735949617,1383,685
1735949626,6460,25
1735949627,4984,104
1735949638,9016,410
1735949647,5897,550
1735949648,9605,367
1735949648,1281,855
1735949653,9910,289
1735949660,286,107
1735949667,4694,789
1735949667,2990,94
1735949672,4681,229
1735949674,286,814
1735949679,9078,153
1735949681,4553,846
1735949690,1638,72
1735949698,8063,718
1735949702,2914,329
1735949705,5556,98
1735949707,81,843
1735949710,9379,164
1735949721,2927,480
1735949723,1364,966
1735949732,9830,308
1735949735,9265,544
1735949743,3677,829
1735949753,5270,813
1735949757,3153,70
1735949759,7759,472
1735949759,4613,813
1735949766,819,603
1735949771,4492,266
1735949771,3657,66
1735949780,6823,875
1735949787,5966,846
1735949792,8139,640
1735949798,1356,364
1735949802,7282,178
1735949808,5594,557
1735949820,5223,156
1735949827,7367,855
1735949827,4310,724
1735949833,5334,296
1735949837,7258,581
1735949837,4325,150
1735949848,9305,873
1735949857,2695,536
1735949867,4937,702
1735949867,9798,696
1735949873,1416,954
1735949878,4272,207
1735949883,8513,611
1735949885,8525,557
1735949891,3388,937
1735949903,4303,445
1735949905,8976,122
1735949905,2846,403
1735949911,5228,74
1735949923,1755,8
1735949931,4003,947
1735949935,7293,283
1735949935,4053,241
1735949936,3791,647
1735949947,1204,562
1735949954,2992,119
1735949959,6210,913
1735949963,6772,925
1735949963,1927,169
1735949972,1176,890
1735949978,4084,962
1735949983,8147,526
1735949992,4337,468
1735949995,9184,615
1735949996,7542,781
1735950002,6438,899
1735950014,4367,203
1735950020,9072,896
1735950032,7889,183
1735950035,8808,529
1735950045,9594,220
1735950046,8864,748
1735950048,9372,422
1735950058,20,582
1735950067,2999,266
1735950076,5128,329
1735950078,4794,296
1735950081,2662,98
1735950093,3536,693
1735950103,1841,667
1735950107,2169,790
1735950109,2707,75
1735950116,4348,765
1735950125,4325,399
1735950137,5356,163
1735950141,6791,261
1735950143,8029,894
1735950144,3992,771
1735950151,7451,600
1735950159,3408,161
1735950170,9694,831
1735950171,5302,18
1735950179,8274,258
1735950182,8174,722
1735950185,291,178
1735950195,7454,162
1735950201,2079,60
1735950205,1135,611
1735950208,6482,789
1735950213,1459,966
1735950224,3775,190
1735950226,3883,62
1735950227,6932,971
1735950232,8579,544
1735950241,6271,197
1735950244,729,657
1735950254,8795,39
1735950255,6127,555
1735950262,7844,724
1735950267,8374,174
1735950267,2766,201
1735950268,8937,151
1735950270,3802,229
1735950277,5759,389
1735950279,9082,195
1735950280,6165,817
1735950288,3479,66
1735950295,386,332
1735950300,7530,596
1735950301,9973,675
1735950308,9741,723
1735950313,5413,466
1735950318,7550,829
1735950321,2167,366
1735950327,4512,79
1735950332,9433,321
1735950333,4514,12
1735950337,4739,826
1735950339,9035,449
1735950345,6673,219
1735950356,2955,855
1735950357,8722,674
1735950360,9470,246
1735950362,5621,699
1735950367,274,655
1735950377,7602,979
1735950386,3901,785
1735950386,9669,359
1735950395,2476,779
1735950407,6228,68
1735950415,3228,675
1735950424,2205,985
1735950430,2014,937
1735950438,3103,983
1735950441,6164,864
1735950450,2865,623
1735950460,9905,862
1735950468,7042,441
1735950474,2331,98
1735950477,6058,746
1735950488,233,991
1735950497,3555,180
1735950501,4639,341
1735950509,2120,57
1735950520,3843,373
1735950520,8650,783
1735950520,8573,63
1735950528,1812,558
1735950538,3473,50
1735950544,5379,409
1735950553,5231,875
1735950559,9090,184
1735950565,8055,869
1735950572,7040,24
1735950577,4794,891
1735950589,5456,28
1735950600,5568,813
1735950611,7115,531
1735950612,2397,989
1735950612,2134,403
1735950614,2626,392
1735950622,2522,571
1735950629,4785,406
1735950629,9993,307
1735950637,4139,879
1735950639,9914,726
1735950647,5163,409
1735950654,2014,843
1735950659,5557,882
1735950662,950,465
1735950665,7548,325
1735950666,1718,874
1735950676,6237,715
1735950677,1768,410
1735950680,1096,734
1735950690,649,519
1735950690,5875,467
1735950690,1796,529
1735950690,2692,570
1735950690,6983,29
1735950698,2268,393
1735950698,1422,317
1735950702,3879,467
1735950705,1855,930
1735950705,6340,829
1735950716,8977,459
1735950717,2323,890
1735950721,8804,812
1735950731,6611,495
1735950740,9305,329
1735950740,9096,356
1735950740,2265,934
1735950746,8675,790
1735950757,414,283
1735950761,8107,298
1735950769,2712,800
1735950772,6080,48
1735950772,3231,572
1735950772,5359,204
1735950774,9015,585
1735950774,7583,699
1735950774,2727,831
1735950780,4802,582
1735950791,5441,155
1735950798,3192,66
1735950804,4736,207
1735950809,4506,775
1735950821,9017,776
1735950826,1752,655
1735950826,1958,544
1735950827,2237,162
1735950827,8839,594
1735950834,895,386
1735950844,7091,362
1735950856,4531,439
1735950860,2727,755
1735950866,6100,63
1735950869,9380,583
1735950880,4410,177
1735950888,315,138
1735950897,1105,534
1735950900,3646,991
1735950908,6603,360
1735950917,5968,937
1735950927,1557,395
1735950928,7043,465
1735950940,5844,836
1735950943,2230,531
1735950943,587,480
1735950947,1009,453
1735950950,8672,800
1735950956,411,233
1735950960,1258,220
1735950962,9137,519
1735950971,8605,74
1735950977,386,298
1735950980,7881,690
1735950992,4976,862
1735951004,5598,202
1735951004,4991,919
1735951015,398,724
1735951024,5289,817
1735951028,7603,377
1735951032,682,756
1735951039,9516,925
1735951051,47,963
1735951061,655,918
1735951068,2088,992
1735951073,9463,619
1735951075,2150,543
1735951079,9551,399
1735951088,449,441
1735951091,7989,406
1735951095,5991,480
1735951095,274,977
1735951096,5493,842
1735951103,919,34
1735951115,8282,858
1735951118,3326,449
1735951119,1300,564
1735951121,1089,855
1735951131,996,917
1735951139,6342,845
1735951146,1461,248
1735951150,911,429
1735951152,769,211
1735951159,3183,646
1735951170,802,563
1735951171,3945,578
1735951183,5258,90
1735951189,4970,48
1735951190,9871,372
1735951200,8070,178
1735951208,1889,699
1735951209,2325,680
1735951216,3901,888
1735951218,440,135
1735951222,9431,131
1735951234,9893,483
1735951239,4953,707
1735951239,4886,677
1735951247,3123,220
1735951255,8857,900
1735951264,505,120
1735951264,8659,731
1735951264,9922,811
1735951275,6618,276
1735951277,3321,98
1735951285,3194,667
1735951295,585,162
1735951297,674,927
1735951297,3665,847
1735951300,1129,452
1735951308,3662,916
1735951317,6500,185
1735951325,8596,607
1735951330,1786,991
1735951333,9895,210
1735951342,371,520
1735951353,9995,187
1735951361,6131,864
1735951363,2484,675
1735951365,963,240
1735951365,9993,29
1735951371,8205,392
1735951376,7442,355
1735951380,5589,52
1735951392,8294,604
1735951398,755,886
1735951399,6808,790
1735951402,408,74
1735951413,9207,847
1735951413,9097,12
1735951419,2378,360
1735951429,2919,927
1735951440,6738,623
1735951452,3191,720
1735951463,3452,135
1735951467,8040,757
1735951479,6563,246
1735951480,6226,63
1735951486,539,517
1735951489,3577,675
1735951493,9732,277
1735951502,4506,52
1735951505,189,10
1735951507,6105,220
1735951507,9929,389
1735951508,1852,610
1735951511,3964,249
1735951515,7371,535
1735951525,6499,321
1735951536,189,592
1735951545,7510,295
1735951546,3710,716
1735951557,6063,839
1735951562,8055,107
1735951574,8010,551
1735951575,4670,739
1735951585,3038,712
1735951595,1130,151
1735951597,1976,315
1735951601,267,633
1735951601,2846,338
1735951605,623,59
1735951615,2720,558
1735951625,8963,122
1735951627,663,838
1735951631,2873,71
1735951643,2169,869
1735951655,9691,9
1735951656,2265,934
1735951659,8226,10
1735951671,9316,452
1735951678,5120,688
1735951684,3177,371
1735951692,2035,195
1735951694,1985,317
1735951694,4243,236
1735951699,6247,978
1735951707,7505,458
1735951712,1706,576
1735951718,4521,0
1735951730,5003,153
1735951742,878,749
1735951742,4088,315
1735951753,6603,842
1735951757,6818,934
1735951768,508,327
1735951770,206,606
1735951782,4889,365
1735951783,8960,550
1735951783,7731,283
1735951789,4584,526
1735951797,7912,594
1735951800,6678,767
1735951811,4048,129
1735951819,5720,142
1735951820,1862,435
1735951824,3692,974
1735951828,5488,66
1735951832,4609,578
1735951842,8286,546
1735951845,1668,45
1735951847,1287,973
1735951858,2769,229
1735951869,8168,145
1735951873,5520,748
1735951873,6141,100
1735951881,8029,81
1735951881,8349,433
1735951892,8228,578
1735951899,1850,266
1735951900,4765,180
1735951904,5798,416
1735951913,5672,443
1735951917,9889,650
1735951929,5061,675
1735951937,3789,918
1735951941,3207,892
1735951942,2032,292
1735951945,3704,543
1735951950,3588,158
1735951951,5453,946
1735951951,4034,789
1735951955,7329,392
1735951962,4014,410
1735951973,1948,177
1735951980,3835,481
1735951986,7970,507
1735951990,1878,443
1735951996,1908,941
1735952002,1540,860
1735952007,3001,54
1735952013,4704,495
1735952015,3997,522
1735952019,7940,180
1735952021,421,596
1735952028,933,342
1735952036,447,332
1735952048,3909,422
1735952057,3050,352
1735952062,7613,405
1735952072,1249,931
1735952082,5425,803
1735952089,6346,307
1735952094,4582,959
1735952095,8837,585
1735952105,4721,623
1735952105,3453,227
1735952112,2185,295
1735952115,1384,283
1735952121,6960,284
1735952131,7452,256
1735952142,2727,649
1735952150,7224,45
1735952155,7756,757
1735952162,2649,812
1735952170,9728,860
1735952175,1887,580
1735952183,7671,410
1735952192,6071,627
1735952194,5521,532
1735952204,7274,39
1735952206,686,16
1735952206,8875,355
1735952215,5004,623
1735952227,540,16
1735952229,4843,772
1735952240,2754,432
1735952252,6089,111
1735952253,9283,308
1735952255,3514,688
1735952267,4026,48
1735952273,777,48
1735952275,574,893
1735952278,5024,765
1735952281,8005,483
1735952291,7437,248
1735952294,3832,214
1735952294,6928,8
1735952295,3408,406
1735952299,3925,984
1735952299,6416,795
1735952300,79,707
1735952300,3592,156
1735952309,3529,94
1735952311,6269,104
1735952318,7863,514
1735952328,2051,156
1735952338,5164,711
1735952345,7290,989
1735952345,6598,71
1735952356,1648,203
1735952359,9181,94
1735952371,2727,736
1735952383,3847,606
1735952388,5361,196
1735952395,1198,287
1735952399,8464,570
1735952399,2638,978
