date,pageId,userId
1704327947,1690,226
1704327959,8244,331
1704327971,2381,364
1704327975,56,906
1704327987,793,916
1704327992,8412,965
1704327993,9505,690
1704327994,7230,319
1704327996,6804,528
1704328008,8038,637
1704328015,543,870
1704328026,9753,725
1704328029,7470,731
1704328041,4287,705
1704328053,2293,752
1704328063,5375,171
1704328063,7667,237
1704328067,1877,318
1704328074,6551,241
1704328085,2596,530
1704328087,9334,800
1704328090,8134,63
1704328094,4337,359
1704328094,9662,647
1704328105,1092,148
1704328111,226,125
1704328122,5063,505
1704328126,8672,598
1704328132,6908,127
1704328140,7905,434
1704328145,3468,229
1704328150,6204,555
1704328154,3213,763
1704328159,4719,585
1704328169,9389,938
1704328179,9844,91
1704328182,2190,503
1704328183,3300,545
1704328184,9912,682
1704328185,4895,927
1704328187,3459,401
1704328197,9488,13
1704328199,2089,739
1704328211,2685,630
1704328222,4899,692
1704328232,82,987
1704328241,7615,374
1704328242,8167,762
1704328245,4463,594
1704328247,697,954
1704328256,3125,479
1704328267,4841,351
1704328278,5655,525
1704328286,4098,101
1704328291,8276,871
1704328303,6173,370
1704328309,8998,185
1704328313,6925,561
1704328316,7749,897
1704328327,6894,315
1704328330,6628,956
1704328331,8509,994
1704328343,6601,387
1704328347,3876,610
1704328357,9741,917
1704328361,4980,896
1704328364,9178,238
1704328376,1466,75
1704328385,701,171
1704328392,4973,9
1704328399,5294,944
1704328408,4775,844
1704328410,7346,234
1704328420,7488,706
1704328427,3044,194
1704328436,6963,141
1704328444,7832,784
1704328449,6762,308
1704328450,3014,85
1704328461,8495,111
1704328471,4102,106
1704328480,8210,281
1704328488,8025,938
1704328494,531,54
1704328496,3618,278
1704328499,779,211
1704328509,8608,935
1704328519,8258,443
1704328519,7020,440
1704328529,8273,726
1704328533,2886,201
1704328533,4443,667
1704328534,2924,280
1704328536,599,798
1704328542,926,505
1704328542,1922,540
1704328545,6607,550
1704328553,8608,399
1704328553,3242,757
1704328564,4584,896
1704328573,7297,726
1704328575,1159,448
1704328581,5684,437
1704328589,9614,755
1704328599,3817,842
1704328603,2829,826
1704328607,5287,490
1704328612,8573,679
1704328616,5496,808
1704328617,4806,296
1704328628,9185,784
1704328632,8355,716
1704328633,4891,595
1704328641,9505,801
1704328646,3926,116
1704328649,464,258
1704328653,2625,722
1704328657,8042,749
1704328667,2821,885
1704328669,2975,102
1704328678,7399,616
1704328690,5282,854
1704328699,6152,478
1704328699,9848,172
1704328699,1616,906
1704328702,2719,119
1704328707,8935,808
1704328711,447,83
1704328718,6848,850
1704328722,89,757
1704328730,1514,378
1704328735,342,89
1704328740,8717,239
1704328748,2944,921
1704328750,9046,475
1704328759,1232,506
1704328763,6397,315
1704328774,7138,421
1704328777,6423,759
1704328778,9562,451
1704328778,4499,545
1704328785,8567,846
1704328796,9732,710
1704328803,3287,231
1704328810,8848,975
1704328818,4950,589
1704328820,6526,381
1704328823,6247,677
1704328831,8188,470
1704328833,4424,296
1704328833,3390,378
1704328835,5071,370
1704328837,3092,954
1704328839,5107,568
1704328847,2273,778
1704328854,2953,980
1704328858,6404,470
1704328866,7084,223
1704328876,9046,644
1704328880,5954,431
1704328888,971,18
1704328893,7268,361
1704328893,116,711
1704328895,3249,303
1704328906,8313,552
1704328908,4682,509
1704328920,2719,399
1704328928,9172,322
1704328938,6124,231
1704328938,4775,373
1704328946,7562,487
1704328948,7354,138
1704328952,8887,677
1704328962,2965,698
1704328966,6479,545
1704328975,4647,568
1704328983,6345,698
1704328990,9376,791
1704329001,258,854
1704329012,8349,977
1704329023,1308,887
1704329025,4586,227
1704329030,1611,637
1704329037,8764,183
1704329040,7545,925
1704329048,3759,100
1704329060,3327,408
1704329061,7041,265
1704329072,8771,352
1704329083,6441,842
1704329084,5374,30
1704329088,6231,6
1704329096,1720,319
1704329096,8726,140
1704329098,5917,15
1704329109,7849,8
1704329109,1546,574
1704329119,4255,431
1704329119,3194,582
1704329124,8324,125
1704329133,4686,682
1704329138,4528,959
1704329141,2416,613
1704329142,4959,104
1704329148,4289,570
1704329158,7597,46
1704329158,9722,955
1704329162,1820,919
1704329171,6179,561
1704329181,542,788
1704329187,2624,241
1704329194,9454,315
1704329196,2745,550
1704329203,2626,216
1704329203,9396,550
1704329215,5130,922
1704329219,3001,625
1704329219,2202,141
1704329231,8271,220
1704329237,4890,199
1704329240,9160,315
1704329251,2890,587
1704329256,5148,230
1704329259,2764,949
1704329263,3358,172
1704329271,9117,77
1704329275,5316,231
1704329285,6392,618
1704329286,8691,349
1704329286,712,853
1704329292,3826,73
1704329301,4100,321
1704329313,8423,935
1704329325,7067,922
1704329332,344,851
1704329332,4983,448
1704329336,338,263
1704329337,4631,490
1704329341,1474,808
1704329348,1849,958
1704329353,6195,523
1704329353,2809,370
1704329358,3281,568
1704329358,6025,231
1704329362,4141,211
1704329371,1194,977
1704329378,1054,972
1704329381,5995,413
1704329388,7113,625
1704329400,7250,874
1704329412,7616,759
1704329424,2511,844
1704329435,4744,753
1704329436,5873,960
1704329439,7997,226
1704329445,9836,124
1704329447,2603,871
1704329454,3569,140
1704329456,538,497
1704329460,7761,763
1704329461,1961,319
1704329472,8633,782
1704329483,5254,429
1704329492,4235,411
1704329494,9845,146
1704329501,3086,149
1704329508,2335,280
1704329520,4745,389
1704329531,3619,539
1704329541,5802,242
1704329546,713,508
1704329550,4743,212
1704329558,8691,580
1704329565,8039,655
1704329576,193,720
1704329577,4644,960
1704329578,4810,46
1704329582,5489,47
1704329592,3000,355
1704329595,1936,336
1704329604,7758,861
1704329610,7320,497
1704329614,4401,940
1704329615,4867,498
1704329619,8612,857
1704329623,711,403
1704329635,1241,392
1704329645,6095,261
1704329653,9623,456
1704329661,2519,312
1704329662,7522,220
1704329666,2801,21
1704329667,2951,359
1704329668,2436,818
1704329676,5178,518
1704329680,831,17
1704329688,8852,634
1704329694,3942,921
1704329698,4995,160
1704329701,1619,746
1704329711,809,828
1704329718,375,871
1704329721,1616,383
1704329721,8288,305
1704329732,9517,882
1704329732,8498,80
1704329734,5881,359
1704329740,4103,861
1704329743,9262,737
1704329748,4189,493
1704329749,1365,329
1704329761,2890,727
1704329768,7000,561
1704329779,239,910
1704329784,9923,8
1704329786,5982,534
1704329786,6750,413
1704329797,2569,872
1704329804,8810,75
1704329813,6531,897
1704329825,5620,791
1704329830,105,352
1704329842,468,210
1704329847,4216,11
1704329856,6953,865
1704329864,2748,548
1704329871,5719,569
1704329878,9263,180
1704329879,4093,220
1704329883,8603,575
1704329884,1696,206
1704329885,8366,456
1704329893,8233,992
1704329899,4972,409
1704329907,582,361
1704329916,2053,783
1704329928,2460,68
1704329936,2151,700
1704329946,7366,171
1704329956,3898,126
1704329967,2199,211
1704329979,9373,987
1704329982,1995,479
1704329990,6200,465
1704329992,8936,745
1704329993,4758,261
